term,mean,max,min,std,document_count
cienfueg,0.009914580845543421,0.009914580845543421,0.009914580845543421,0.0,1
lamin,0.10727671139298264,0.20655646839020972,0.007674603390294417,0.099280018656897,4
sedicion,0.033920357302272566,0.033920357302272566,0.033920357302272566,0.0,1
brevement,0.008499665055016576,0.010397143798185415,0.006602186311847739,0.0018974787431688379,2
trinid,0.013351476262418565,0.015094695715078555,0.009865037357098583,0.0024652845921443625,3
flanqu,0.01130678576742419,0.01130678576742419,0.01130678576742419,0.0,1
coimbr,0.01955115083789214,0.028705157877598864,0.010397143798185415,0.009154007039706724,2
comparecer,0.01130678576742419,0.01130678576742419,0.01130678576742419,0.0,1
descabez,0.01130678576742419,0.01130678576742419,0.01130678576742419,0.0,1
desvirtu,0.013923928258362847,0.01745071271854028,0.010397143798185415,0.0035267844601774324,2
rights,0.01130678576742419,0.01130678576742419,0.01130678576742419,0.0,1
hrw,0.02261357153484838,0.02261357153484838,0.02261357153484838,0.0,1
vivanc,0.01130678576742419,0.01130678576742419,0.01130678576742419,0.0,1
arbitrariedad,0.01130678576742419,0.01130678576742419,0.01130678576742419,0.0,1
inexistent,0.02571433551966773,0.03089519826349291,0.017983772123525723,0.004758771821304153,4
invirti,0.02618462736158641,0.030239021275638496,0.022130233447534318,0.004054393914052089,2
volvert,0.03288462120143982,0.03288462120143982,0.03288462120143982,0.0,1
bitcoins,0.025972419643596353,0.030239021275638496,0.021705818011554207,0.004266601632042144,2
recomendari,0.018263408881556267,0.030239021275638496,0.006287796487474037,0.01197561239408223,2
despreven,0.03288462120143982,0.03288462120143982,0.03288462120143982,0.0,1
captador,0.03288462120143982,0.03288462120143982,0.03288462120143982,0.0,1
enred,0.07930801693907713,0.1523115835291985,0.02674172840588981,0.059645371797128456,5
leicest,0.012361220595089286,0.012361220595089286,0.012361220595089286,0.0,1
alerg,0.07490144541899223,0.17957924435655725,0.0035963168830298684,0.0747098144864028,6
anafilact,0.025894148580564068,0.04042154884804738,0.011366748313080755,0.014527400267483311,2
josefin,0.012028476018598468,0.0133139528428312,0.010372276031072224,0.0013119331147359013,4
malestar,0.01810172615909808,0.0304623167058397,0.005560581620907247,0.009759162525184256,5
caers,0.01935192848348418,0.025202636123536442,0.010052127463906931,0.005618393619365696,5
enrojec,0.012548732539744265,0.013730716766407774,0.011366748313080755,0.0011819842266635096,2
wilbur,0.024722441190178572,0.024722441190178572,0.024722441190178572,0.0,1
badley,0.012361220595089286,0.012361220595089286,0.012361220595089286,0.0,1
astrazenecaoxford,0.012361220595089286,0.012361220595089286,0.012361220595089286,0.0,1
ibuprofen,0.1892038574550731,0.27841327652256004,0.010785019320099171,0.12616117033666505,3
ivermectin,0.0859957644060792,0.25477573972156836,0.011976637337338685,0.09636596822750164,5
hill,0.023485250283862197,0.0478799902299944,0.001980805919923352,0.018849387903356492,3
aleatori,0.086151191354049,0.30401531223708816,0.00518344901910975,0.12591221331576477,8
gunt,0.02839182457460807,0.03996279230374419,0.016820856845471945,0.011570967729136124,2
callat,0.01829250691035506,0.01829250691035506,0.01829250691035506,0.0,1
antiparasitari,0.027438760365532586,0.027438760365532586,0.027438760365532586,0.0,1
placeb,0.024889940511981637,0.051455347997561136,0.007674603390294417,0.017300903455512776,4
publicari,0.026585506793902695,0.044760585165069415,0.008410428422735972,0.018175078371166723,2
farmacologi,0.00914625345517753,0.00914625345517753,0.00914625345517753,0.0,1
marbell,0.033524399824035926,0.033524399824035926,0.033524399824035926,0.0,1
hemorragi,0.027949461335926372,0.030827329082557534,0.02507159358929521,0.0028778677466311624,2
vacunari,0.033524399824035926,0.033524399824035926,0.033524399824035926,0.0,1
vacunologi,0.033524399824035926,0.033524399824035926,0.033524399824035926,0.0,1
anglosuec,0.033524399824035926,0.033524399824035926,0.033524399824035926,0.0,1
fideicomis,0.1076971344347154,0.1076971344347154,0.1076971344347154,0.0,1
conacyt,0.0538485672173577,0.0538485672173577,0.0538485672173577,0.0,1
copit,0.031004539511513177,0.04042154884804738,0.02158753017497898,0.009417009336534199,2
cincinnati,0.04353187903053613,0.06547622788609328,0.02158753017497898,0.021944348855557152,2
tanic,0.21128593131606294,0.21128593131606294,0.21128593131606294,0.0,1
glucos,0.029976593122616062,0.0518424721800629,0.017604586571684126,0.015506093729253186,3
fenol,0.023476214590673658,0.023476214590673658,0.023476214590673658,0.0,1
inhibidor,0.060705708533945746,0.1710220668133825,0.0017575390265406896,0.07166019190834211,7
mpro,0.023476214590673658,0.023476214590673658,0.023476214590673658,0.0,1
termodinam,0.023476214590673658,0.023476214590673658,0.023476214590673658,0.0,1
dual,0.046952429181347316,0.046952429181347316,0.046952429181347316,0.0,1
proteas,0.09390485836269463,0.09390485836269463,0.09390485836269463,0.0,1
tmprss,0.07042864377202096,0.07042864377202096,0.07042864377202096,0.0,1
pseudotip,0.023476214590673658,0.023476214590673658,0.023476214590673658,0.0,1
vpp,0.023476214590673658,0.023476214590673658,0.023476214590673658,0.0,1
sarscovs,0.023476214590673658,0.023476214590673658,0.023476214590673658,0.0,1
enzim,0.03946193546798984,0.060622245694428395,0.016798119477338818,0.017922684078379825,3
transmembran,0.023476214590673658,0.023476214590673658,0.023476214590673658,0.0,1
serin,0.023476214590673658,0.023476214590673658,0.023476214590673658,0.0,1
cl,0.023476214590673658,0.023476214590673658,0.023476214590673658,0.0,1
tanin,0.046952429181347316,0.046952429181347316,0.046952429181347316,0.0,1
enolog,0.03970844966492484,0.0578293691548707,0.02158753017497898,0.018120919489945857,2
polifenol,0.025251107376207164,0.02891468457743535,0.02158753017497898,0.0036635772012281846,2
herbac,0.023476214590673658,0.023476214590673658,0.023476214590673658,0.0,1
legumbr,0.023476214590673658,0.023476214590673658,0.023476214590673658,0.0,1
sorg,0.023476214590673658,0.023476214590673658,0.023476214590673658,0.0,1
frambues,0.023476214590673658,0.023476214590673658,0.023476214590673658,0.0,1
caquis,0.023476214590673658,0.023476214590673658,0.023476214590673658,0.0,1
cohort,0.015776547209638725,0.02158753017497898,0.009965564244298472,0.005810982965340255,2
metastasis,0.1454978635387138,0.2008187887127039,0.019698845759284305,0.07309134422937144,4
quimioprevent,0.023476214590673658,0.023476214590673658,0.023476214590673658,0.0,1
quimiosensibiliz,0.023476214590673658,0.023476214590673658,0.023476214590673658,0.0,1
ajo,0.18994367945487958,0.3268164606548698,0.01037512573507523,0.11876114516213378,8
ceboll,0.09842228028039102,0.27296045142196707,0.009584285513411764,0.12342859759859422,6
muel,0.006837913297442248,0.006837913297442248,0.006837913297442248,0.0,1
canel,0.01401237484706358,0.02053828520925381,0.003497569614735046,0.007109370379847265,4
estomacal,0.006837913297442248,0.006837913297442248,0.006837913297442248,0.0,1
charlatan,0.018357487230383707,0.027261995495498563,0.005560581620907247,0.008184154886190932,5
insuranc,0.01617452912238387,0.026061261757293702,0.006287796487474037,0.009886732634909832,2
plans,0.006837913297442248,0.006837913297442248,0.006837913297442248,0.0,1
fermin,0.046264547254087185,0.14525176029105322,0.005187562867537615,0.05747147362175229,8
coloidal,0.020166957026898434,0.02147052459137476,0.018863389462422112,0.0013035675644763236,2
joyeri,0.006837913297442248,0.006837913297442248,0.006837913297442248,0.0,1
empast,0.006837913297442248,0.006837913297442248,0.006837913297442248,0.0,1
frasc,0.006837913297442248,0.006837913297442248,0.006837913297442248,0.0,1
nutriolog,0.006837913297442248,0.006837913297442248,0.006837913297442248,0.0,1
bronquitis,0.020513739892326747,0.020513739892326747,0.020513739892326747,0.0,1
jengibr,0.02281450482279431,0.026765620183166507,0.018863389462422112,0.003951115360372197,2
oregan,0.006837913297442248,0.006837913297442248,0.006837913297442248,0.0,1
tes,0.013675826594884496,0.013675826594884496,0.013675826594884496,0.0,1
cilantr,0.006837913297442248,0.006837913297442248,0.006837913297442248,0.0,1
floreri,0.006837913297442248,0.006837913297442248,0.006837913297442248,0.0,1
suicidi,0.05673812685817809,0.17200866350256303,0.004498505996625874,0.06791188064651286,8
miel,0.01459561990908539,0.025395805628747034,0.005965998782626287,0.00807930943869745,3
flem,0.013675826594884496,0.013675826594884496,0.013675826594884496,0.0,1
gurus,0.006837913297442248,0.006837913297442248,0.006837913297442248,0.0,1
zinc,0.014355641267736039,0.016135689560524004,0.012575592974948074,0.001780048292787965,2
demasian,0.006837913297442248,0.006837913297442248,0.006837913297442248,0.0,1
mayorg,0.020513739892326747,0.020513739892326747,0.020513739892326747,0.0,1
uc,0.006837913297442248,0.006837913297442248,0.006837913297442248,0.0,1
family,0.006837913297442248,0.006837913297442248,0.006837913297442248,0.0,1
centers,0.006837913297442248,0.006837913297442248,0.006837913297442248,0.0,1
equinace,0.006837913297442248,0.006837913297442248,0.006837913297442248,0.0,1
moc,0.1255779030416197,0.2750373362416225,0.004802239204218806,0.08440259512017773,13
desestres,0.006837913297442248,0.006837913297442248,0.006837913297442248,0.0,1
puntuacion,0.02296837303722953,0.03822283965818197,0.01534113972675331,0.01078653679105931,3
balart,0.05841200511713378,0.05841200511713378,0.05841200511713378,0.0,1
illes,0.02920600255856689,0.02920600255856689,0.02920600255856689,0.0,1
balears,0.02920600255856689,0.02920600255856689,0.02920600255856689,0.0,1
matthijs,0.014603001279283444,0.014603001279283444,0.014603001279283444,0.0,1
oosterv,0.014603001279283444,0.014603001279283444,0.014603001279283444,0.0,1
rotterdam,0.014603001279283444,0.014603001279283444,0.014603001279283444,0.0,1
estandariz,0.01140080863038348,0.02450669963951641,0.0035842718857993752,0.008162427217413755,4
verbal,0.026422106616096945,0.039416037682673065,0.013428175549520823,0.012993931066576122,2
obteni,0.15164224622559774,0.22109289606203297,0.012740946552727324,0.09821805091431146,3
reverti,0.02920600255856689,0.02920600255856689,0.02920600255856689,0.0,1
stem,0.02920600255856689,0.02920600255856689,0.02920600255856689,0.0,1
intermed,0.04748584586994187,0.050462570536415834,0.044509121203467894,0.00297672466647397,2
pachuc,0.027948137146338918,0.03364171369094389,0.022254560601733947,0.005693576544604971,2
ssa,0.03907541744720589,0.044509121203467894,0.03364171369094389,0.0054337037562620025,2
reclasific,0.01829250691035506,0.01829250691035506,0.01829250691035506,0.0,1
chong,0.022160547202234954,0.03191999348666293,0.017280824060020968,0.006900970648344878,3
aditament,0.01829250691035506,0.01829250691035506,0.01829250691035506,0.0,1
prontitud,0.01829250691035506,0.01829250691035506,0.01829250691035506,0.0,1
telemedicin,0.024546355426715762,0.024546355426715762,0.024546355426715762,0.0,1
prism,0.024546355426715762,0.024546355426715762,0.024546355426715762,0.0,1
conllevari,0.024546355426715762,0.024546355426715762,0.024546355426715762,0.0,1
paty,0.01722218018627403,0.021416405886350773,0.015125067336235658,0.00296576543435116,3
transhuman,0.013249750781990217,0.022571577134522184,0.003927924429458248,0.009321826352531969,2
informart,0.024546355426715762,0.024546355426715762,0.024546355426715762,0.0,1
tamaulip,0.09596246841011176,0.11080592411492708,0.08111901270529644,0.014843455704815323,2
embarqu,0.03147655605812513,0.05790357720944737,0.012248833640460019,0.019459574204871776,5
pemex,0.014960485444015889,0.016070230373665895,0.013850740514365885,0.0011097449296500047,2
seden,0.015062536284575581,0.015062536284575581,0.015062536284575581,0.0,1
lared,0.030125072569151163,0.030125072569151163,0.030125072569151163,0.0,1
matamor,0.030125072569151163,0.030125072569151163,0.030125072569151163,0.0,1
marit,0.015062536284575581,0.015062536284575581,0.015062536284575581,0.0,1
lineamient,0.030125072569151163,0.030125072569151163,0.030125072569151163,0.0,1
anguit,0.17345589053191243,0.17897996347878858,0.16240774463816002,0.007812218881010617,3
incultur,0.02659188504560874,0.02659188504560874,0.02659188504560874,0.0,1
lloriqu,0.02659188504560874,0.02659188504560874,0.02659188504560874,0.0,1
ranci,0.05318377009121748,0.05318377009121748,0.05318377009121748,0.0,1
caspos,0.11987238294721335,0.15660746804394002,0.046402212753760004,0.05195125555872062,3
sabeis,0.09537495014833938,0.1811125280352113,0.01161654698768119,0.06842251076978313,14
gray,0.018723699883096145,0.023201106376880002,0.016484996636204213,0.0031660044938832507,3
subyug,0.021388849203027433,0.023201106376880002,0.02048272061610115,0.0012814593368851194,3
iu,0.13961367521526036,0.19781995963445054,0.023201106376880002,0.08231611684096453,3
subaltern,0.02659188504560874,0.02659188504560874,0.02659188504560874,0.0,1
reconversion,0.02659188504560874,0.02659188504560874,0.02659188504560874,0.0,1
maastricht,0.02659188504560874,0.02659188504560874,0.02659188504560874,0.0,1
miser,0.07788732294260488,0.1668174486272174,0.017088616688641783,0.07263003085446933,5
cobard,0.09408395780809393,0.2779108585717466,0.002593258400358444,0.11700627446199639,7
escuec,0.02659188504560874,0.02659188504560874,0.02659188504560874,0.0,1
pppso,0.02659188504560874,0.02659188504560874,0.02659188504560874,0.0,1
welensky,0.022436903007232376,0.022436903007232376,0.022436903007232376,0.0,1
epmmop,0.03460148897500896,0.03460148897500896,0.03460148897500896,0.0,1
bricen,0.03460148897500896,0.03460148897500896,0.03460148897500896,0.0,1
inen,0.03460148897500896,0.03460148897500896,0.03460148897500896,0.0,1
pictogram,0.03460148897500896,0.03460148897500896,0.03460148897500896,0.0,1
sustraccion,0.02366011235036815,0.0387482395160264,0.002042706104920957,0.015680086303435363,3
tubul,0.03460148897500896,0.03460148897500896,0.03460148897500896,0.0,1
rotul,0.018346500687307598,0.03018939143015711,0.012425055315882845,0.008374188353120277,3
irrespet,0.03460148897500896,0.03460148897500896,0.03460148897500896,0.0,1
acnur,0.0069716047058837605,0.007782537892158434,0.006160671519609087,0.0008109331862746734,2
cayuc,0.008463429032197673,0.008463429032197673,0.008463429032197673,0.0,1
desviari,0.008463429032197673,0.008463429032197673,0.008463429032197673,0.0,1
cerrari,0.012544792260211173,0.015125067336235658,0.0073842421081622015,0.0036490600071670963,3
desfas,0.008463429032197673,0.008463429032197673,0.008463429032197673,0.0,1
descoordin,0.008463429032197673,0.008463429032197673,0.008463429032197673,0.0,1
vies,0.008463429032197673,0.008463429032197673,0.008463429032197673,0.0,1
crisp,0.008463429032197673,0.008463429032197673,0.008463429032197673,0.0,1
xenofobi,0.015571940869022161,0.020538684333631478,0.0073842421081622015,0.005833281085354741,3
mauritani,0.025390287096593023,0.025390287096593023,0.025390287096593023,0.0,1
macrocampament,0.008463429032197673,0.008463429032197673,0.008463429032197673,0.0,1
archipielag,0.017256325599650697,0.026137546822354387,0.010862945760273296,0.006479216797467389,3
argeli,0.008463429032197673,0.008463429032197673,0.008463429032197673,0.0,1
norteafrican,0.008463429032197673,0.008463429032197673,0.008463429032197673,0.0,1
frontex,0.0309309398478447,0.05407934180353096,0.007782537892158434,0.023148401955686265,2
pompeu,0.008463429032197673,0.008463429032197673,0.008463429032197673,0.0,1
fabr,0.008463429032197673,0.008463429032197673,0.008463429032197673,0.0,1
gabrielli,0.016926858064395346,0.016926858064395346,0.016926858064395346,0.0,1
trayect,0.04425200979226664,0.10985427248903185,0.0064207556120799555,0.031033916756620643,8
desconect,0.008538533699036125,0.010790263274115433,0.007101646752119195,0.0015264330236436255,4
dividir,0.030125072569151163,0.030125072569151163,0.030125072569151163,0.0,1
tekil,0.030125072569151163,0.030125072569151163,0.030125072569151163,0.0,1
pim,0.030125072569151163,0.030125072569151163,0.030125072569151163,0.0,1
adam,0.014316744530827444,0.019895076634254157,0.001854350892812276,0.006001463539758443,6
schiff,0.05023773034855529,0.05023773034855529,0.05023773034855529,0.0,1
deslealt,0.012559432587138823,0.012559432587138823,0.012559432587138823,0.0,1
anej,0.012559432587138823,0.012559432587138823,0.012559432587138823,0.0,1
recapitul,0.012559432587138823,0.012559432587138823,0.012559432587138823,0.0,1
jeffress,0.012559432587138823,0.012559432587138823,0.012559432587138823,0.0,1
kinzing,0.012559432587138823,0.012559432587138823,0.012559432587138823,0.0,1
repugn,0.19525536619199046,0.5109053420824359,0.008937119686573224,0.17090853673320022,12
imprudent,0.012559432587138823,0.012559432587138823,0.012559432587138823,0.0,1
consistir,0.039836327243013364,0.05427551239067958,0.010957956947680935,0.02042009146544572,3
citocin,0.06794771888625577,0.06794771888625577,0.06794771888625577,0.0,1
gmcsf,0.09512680644075809,0.09512680644075809,0.09512680644075809,0.0,1
immunology,0.013736427902200306,0.01497660411005158,0.012496251694349031,0.0012401762078512743,2
thwait,0.014708039403510752,0.024992503388698063,0.004423575418323443,0.010284463985187309,2
openshaw,0.013589543777251155,0.013589543777251155,0.013589543777251155,0.0,1
experimental,0.014188721554103178,0.03131321940712013,0.0018462010124751331,0.00994197910617946,5
tagal,0.035948973942046866,0.035948973942046866,0.035948973942046866,0.0,1
hispanohabl,0.008701506034248189,0.011018947947451023,0.006384064121045355,0.002317441913202834,2
legazpi,0.029957478285039058,0.029957478285039058,0.029957478285039058,0.0,1
celeb,0.0059914956570078105,0.0059914956570078105,0.0059914956570078105,0.0,1
manil,0.029957478285039058,0.029957478285039058,0.029957478285039058,0.0,1
sultanat,0.0059914956570078105,0.0059914956570078105,0.0059914956570078105,0.0,1
tordesill,0.0059914956570078105,0.0059914956570078105,0.0059914956570078105,0.0,1
transpacif,0.0059914956570078105,0.0059914956570078105,0.0059914956570078105,0.0,1
independiz,0.008479175985574667,0.011448877997423824,0.005509473973725512,0.002969702011849156,2
aumentari,0.017641592364132524,0.022382279856524277,0.005027452290443213,0.007312300983650099,4
logi,0.004671191649227847,0.005509473973725512,0.0038329093247301818,0.0008382823244976649,2
aguinald,0.017974486971023433,0.017974486971023433,0.017974486971023433,0.0,1
bonifaci,0.009092835846236585,0.012676197718747659,0.005509473973725512,0.0035833618725110736,2
oca,0.0059914956570078105,0.0059914956570078105,0.0059914956570078105,0.0,1
pavon,0.0059914956570078105,0.0059914956570078105,0.0059914956570078105,0.0,1
favoreceri,0.009302359775472082,0.013095245577218653,0.005509473973725512,0.003792885801746571,2
hispanoestadunidens,0.0059914956570078105,0.0059914956570078105,0.0059914956570078105,0.0,1
concederi,0.005592352880207056,0.0056752317866886,0.005509473973725512,8.287890648154411e-05,2
unamun,0.0059914956570078105,0.0059914956570078105,0.0059914956570078105,0.0,1
pio,0.0766794877815296,0.1751583210585783,0.004872275968249743,0.08052813049550275,5
baroj,0.004534302030487483,0.005509473973725512,0.003559130087249455,0.0009751719432380284,2
alfabetiz,0.0059914956570078105,0.0059914956570078105,0.0059914956570078105,0.0,1
quezon,0.011982991314015621,0.011982991314015621,0.011982991314015621,0.0,1
harry,0.0059914956570078105,0.0059914956570078105,0.0059914956570078105,0.0,1
trum,0.0059914956570078105,0.0059914956570078105,0.0059914956570078105,0.0,1
magn,0.01598783245884965,0.024724678570830348,0.004745487681188578,0.006309241285189412,6
ferdinand,0.0059914956570078105,0.0059914956570078105,0.0059914956570078105,0.0,1
aquin,0.0059914956570078105,0.0059914956570078105,0.0059914956570078105,0.0,1
lexic,0.02092589197359965,0.03634230997347379,0.005509473973725512,0.01541641799987414,2
macapagal,0.0059914956570078105,0.0059914956570078105,0.0059914956570078105,0.0,1
chabacan,0.0059914956570078105,0.0059914956570078105,0.0059914956570078105,0.0,1
anglosajon,0.0059914956570078105,0.0059914956570078105,0.0059914956570078105,0.0,1
joseph,0.016377115964826442,0.027236081398946094,0.005227509364470877,0.008987311980965326,3
boxeador,0.015489802276438595,0.02395327467467737,0.004872275968249743,0.007428283459949024,5
manny,0.03428431466308822,0.04881271731239689,0.005227509364470877,0.02054626406626953,3
pacquia,0.03602681778457851,0.04881271731239689,0.010455018728941754,0.018081992519380505,3
dapidr,0.0059914956570078105,0.0059914956570078105,0.0059914956570078105,0.0,1
taglish,0.0059914956570078105,0.0059914956570078105,0.0059914956570078105,0.0,1
maca,0.0059914956570078105,0.0059914956570078105,0.0059914956570078105,0.0,1
bahrein,0.08074471850814696,0.10424504702917481,0.057244389987119115,0.023500328521027847,2
khalif,0.09960428618239574,0.09960428618239574,0.09960428618239574,0.0,1
dinast,0.012450535772799467,0.012450535772799467,0.012450535772799467,0.0,1
chii,0.08715375040959628,0.08715375040959628,0.08715375040959628,0.0,1
beliger,0.019418196572615613,0.026193755049483118,0.010447220222048179,0.006147314484382499,4
bahreini,0.062252678863997345,0.062252678863997345,0.062252678863997345,0.0,1
perl,0.023071677113761867,0.050405272247072884,0.0033896143407562314,0.0206012403349247,5
manam,0.024901071545598934,0.024901071545598934,0.024901071545598934,0.0,1
cadals,0.012450535772799467,0.012450535772799467,0.012450535772799467,0.0,1
jasr,0.012450535772799467,0.012450535772799467,0.012450535772799467,0.0,1
jequ,0.012450535772799467,0.012450535772799467,0.012450535772799467,0.0,1
isa,0.10729653610406173,0.20314419421069962,0.011448877997423824,0.0958476581066379,2
dinasti,0.012450535772799467,0.012450535772799467,0.012450535772799467,0.0,1
suni,0.012450535772799467,0.012450535772799467,0.012450535772799467,0.0,1
arabig,0.012450535772799467,0.012450535772799467,0.012450535772799467,0.0,1
cred,0.01856415096739915,0.021974092381937205,0.010447220222048179,0.004765036697736451,4
proirani,0.012450535772799467,0.012450535772799467,0.012450535772799467,0.0,1
sublev,0.012450535772799467,0.012450535772799467,0.012450535772799467,0.0,1
encastill,0.012450535772799467,0.012450535772799467,0.012450535772799467,0.0,1
purg,0.012450535772799467,0.012450535772799467,0.012450535772799467,0.0,1
bna,0.012450535772799467,0.012450535772799467,0.012450535772799467,0.0,1
ts,0.050780574193186045,0.050780574193186045,0.050780574193186045,0.0,1
snd,0.016926858064395346,0.016926858064395346,0.016926858064395346,0.0,1
contraindic,0.012086246592715117,0.014768484216324403,0.008640412030010484,0.002559378491511224,3
sumaried,0.016926858064395346,0.016926858064395346,0.016926858064395346,0.0,1
antisocial,0.016926858064395346,0.016926858064395346,0.016926858064395346,0.0,1
stc,0.03734456615416323,0.059124056524009594,0.015565075784316868,0.021779490369846364,2
valdemor,0.03692473180618814,0.03692473180618814,0.03692473180618814,0.0,1
ensombrec,0.012308243935396045,0.012308243935396045,0.012308243935396045,0.0,1
propagandist,0.02032094156863782,0.03256520898043847,0.005825524894163852,0.012347304197803693,4
etarr,0.1955507129050408,0.40115913609006326,0.01833870336411718,0.11788889353556856,9
apison,0.012308243935396045,0.012308243935396045,0.012308243935396045,0.0,1
escenific,0.012308243935396045,0.012308243935396045,0.012308243935396045,0.0,1
fundicion,0.012308243935396045,0.012308243935396045,0.012308243935396045,0.0,1
achatarr,0.012308243935396045,0.012308243935396045,0.012308243935396045,0.0,1
desmemori,0.012308243935396045,0.012308243935396045,0.012308243935396045,0.0,1
aduj,0.012308243935396045,0.012308243935396045,0.012308243935396045,0.0,1
grandemarlask,0.020169316425205176,0.02902059917295709,0.011318033677453265,0.008851282747751913,2
aranch,0.012308243935396045,0.012308243935396045,0.012308243935396045,0.0,1
lay,0.012308243935396045,0.012308243935396045,0.012308243935396045,0.0,1
icet,0.0361214108111737,0.04881271731239689,0.010738797808727316,0.01794821777826367,3
vicelehendakari,0.012308243935396045,0.012308243935396045,0.012308243935396045,0.0,1
pse,0.012308243935396045,0.012308243935396045,0.012308243935396045,0.0,1
idoi,0.012308243935396045,0.012308243935396045,0.012308243935396045,0.0,1
mendi,0.012308243935396045,0.012308243935396045,0.012308243935396045,0.0,1
erkorek,0.012308243935396045,0.012308243935396045,0.012308243935396045,0.0,1
covit,0.012308243935396045,0.012308243935396045,0.012308243935396045,0.0,1
avt,0.012308243935396045,0.012308243935396045,0.012308243935396045,0.0,1
mait,0.012387049141994191,0.01321117480862763,0.010738797808727316,0.0011654896948527758,3
araluc,0.012308243935396045,0.012308243935396045,0.012308243935396045,0.0,1
multicultural,0.1842861673901105,0.25819558548776217,0.03050411980446135,0.09301838825843492,4
pscpso,0.03635346310032587,0.03635346310032587,0.03635346310032587,0.0,1
subocup,0.01001833808695027,0.01001833808695027,0.01001833808695027,0.0,1
desestacionaliz,0.02003667617390054,0.02003667617390054,0.02003667617390054,0.0,1
inegi,0.027448195251036207,0.03684941197310365,0.01804697852896876,0.009401216722067446,2
ecovidml,0.03005501426085081,0.03005501426085081,0.03005501426085081,0.0,1
sobrecarg,0.01140203013023384,0.012973405485834935,0.007934896843661832,0.0022301380453794285,6
minor,0.01001833808695027,0.01001833808695027,0.01001833808695027,0.0,1
quehacer,0.02423889955672659,0.03198790836642179,0.008740881937336187,0.010958753353619548,3
resient,0.019618423903799,0.025057194887030405,0.008740881937336187,0.007691583687127108,3
peleari,0.02360485138295132,0.02360485138295132,0.02360485138295132,0.0,1
tuvoun,0.02360485138295132,0.02360485138295132,0.02360485138295132,0.0,1
afroestadounidens,0.02167616525470782,0.021705818011554207,0.021646512497861436,2.9652756846385714e-05,2
momentane,0.012361220595089286,0.012361220595089286,0.012361220595089286,0.0,1
lauri,0.012361220595089286,0.012361220595089286,0.012361220595089286,0.0,1
myllyvirt,0.07416732357053571,0.07416732357053571,0.07416732357053571,0.0,1
brief,0.012361220595089286,0.012361220595089286,0.012361220595089286,0.0,1
mtm,0.024722441190178572,0.024722441190178572,0.024722441190178572,0.0,1
joeri,0.012361220595089286,0.012361220595089286,0.012361220595089286,0.0,1
rogelj,0.012361220595089286,0.012361220595089286,0.012361220595089286,0.0,1
dominic,0.012361220595089286,0.012361220595089286,0.012361220595089286,0.0,1
derroch,0.01538662756334148,0.017687431684962635,0.010785019320099171,0.003253828393160553,3
provendri,0.012361220595089286,0.012361220595089286,0.012361220595089286,0.0,1
ejemplif,0.014706863421024757,0.01804697852896876,0.011366748313080755,0.003340115107944002,2
contraig,0.011117123554551267,0.011117123554551267,0.011117123554551267,0.0,1
nhabi,0.011117123554551267,0.011117123554551267,0.011117123554551267,0.0,1
butant,0.011117123554551267,0.011117123554551267,0.011117123554551267,0.0,1
sinopharm,0.06681290848303056,0.11318033677453265,0.02044548019152848,0.04636742829150209,2
gamaley,0.011117123554551267,0.011117123554551267,0.011117123554551267,0.0,1
bielorrusi,0.011419191364934099,0.012615642634103958,0.01022274009576424,0.0011964512691698594,2
janss,0.022234247109102535,0.022234247109102535,0.022234247109102535,0.0,1
novavax,0.011117123554551267,0.011117123554551267,0.011117123554551267,0.0,1
interrumpi,0.015037136775269083,0.017256977444194903,0.009040429473991137,0.0030668566504949684,5
reanudari,0.011117123554551267,0.011117123554551267,0.011117123554551267,0.0,1
regncov,0.014603001279283444,0.014603001279283444,0.014603001279283444,0.0,1
regeneron,0.02920600255856689,0.02920600255856689,0.02920600255856689,0.0,1
pittsburgh,0.014603001279283444,0.014603001279283444,0.014603001279283444,0.0,1
immunitybi,0.014603001279283444,0.014603001279283444,0.014603001279283444,0.0,1
remdesiv,0.017520439792401653,0.026856351099041647,0.00818452848576166,0.009335911306639993,2
eb,0.02920600255856689,0.02920600255856689,0.02920600255856689,0.0,1
posdoctoral,0.014603001279283444,0.014603001279283444,0.014603001279283444,0.0,1
graham,0.012097810059405486,0.025481893105454647,0.004897171639159037,0.009473082217227195,3
embrionari,0.04380900383785033,0.04380900383785033,0.04380900383785033,0.0,1
hek,0.10222100895498411,0.10222100895498411,0.10222100895498411,0.0,1
kidney,0.014603001279283444,0.014603001279283444,0.014603001279283444,0.0,1
controversial,0.014603001279283444,0.014603001279283444,0.014603001279283444,0.0,1
henriett,0.014603001279283444,0.014603001279283444,0.014603001279283444,0.0,1
lacks,0.014603001279283444,0.014603001279283444,0.014603001279283444,0.0,1
perc,0.014603001279283444,0.014603001279283444,0.014603001279283444,0.0,1
epitelial,0.014603001279283444,0.014603001279283444,0.014603001279283444,0.0,1
anonimiz,0.03446308301910893,0.03446308301910893,0.03446308301910893,0.0,1
cameron,0.10102243766070455,0.10102243766070455,0.10102243766070455,0.0,1
motherwell,0.004810592269557361,0.004810592269557361,0.004810592269557361,0.0,1
minh,0.0240529613477868,0.0240529613477868,0.0240529613477868,0.0,1
digit,0.09623674441595621,0.18537118958095744,0.0040365585670895255,0.08916080247419807,4
terqued,0.01867988575108911,0.02592123609003145,0.0041971850732044225,0.01024081585922727,3
